race_eth_name,geotype,geoname,county_name,region_code,cost_yr,median_income,affordability_ratio,ave_fam_size,food_cost_index
AIAN,PL,Los Banos city,Merced,10.0,8666.8598028,,,3.91,83.16725652816427
Asian,PL,Los Banos city,Merced,10.0,8666.8598028,,,3.91,83.16725652816427
AfricanAm,PL,Los Banos city,Merced,10.0,8666.8598028,,,3.91,83.16725652816427
Latino,PL,Los Banos city,Merced,10.0,8666.8598028,22618.0,0.3831842,3.91,83.16725652816427
NHOPI,PL,Los Banos city,Merced,10.0,8666.8598028,,,3.91,83.16725652816427
White,PL,Los Banos city,Merced,10.0,8666.8598028,27763.0,0.312173,3.91,83.16725652816427
Multiple,PL,Los Banos city,Merced,10.0,8666.8598028,,,3.91,83.16725652816427
Other,PL,Los Banos city,Merced,10.0,8666.8598028,,,3.91,83.16725652816427
AIAN,PL,Los Berros CDP,San Luis Obispo,11.0,,,,,
Asian,PL,Los Berros CDP,San Luis Obispo,11.0,,,,,
AfricanAm,PL,Los Berros CDP,San Luis Obispo,11.0,,,,,
Latino,PL,Los Berros CDP,San Luis Obispo,11.0,,,,,
NHOPI,PL,Los Berros CDP,San Luis Obispo,11.0,,,,,
White,PL,Los Berros CDP,San Luis Obispo,11.0,,,,,
Multiple,PL,Los Berros CDP,San Luis Obispo,11.0,,,,,
Other,PL,Los Berros CDP,San Luis Obispo,11.0,,,,,
AIAN,PL,Los Gatos town,Santa Clara,1.0,5770.215966,,,2.45,55.37103892140869
Asian,PL,Los Gatos town,Santa Clara,1.0,5770.215966,206333.0,0.0279656,2.45,55.37103892140869
AfricanAm,PL,Los Gatos town,Santa Clara,1.0,5770.215966,,,2.45,55.37103892140869
Latino,PL,Los Gatos town,Santa Clara,1.0,5770.215966,63882.0,0.0903262,2.45,55.37103892140869
NHOPI,PL,Los Gatos town,Santa Clara,1.0,5770.215966,,,2.45,55.37103892140869
White,PL,Los Gatos town,Santa Clara,1.0,5770.215966,72778.0,0.0792852,2.45,55.37103892140869
Multiple,PL,Los Gatos town,Santa Clara,1.0,5770.215966,,,2.45,55.37103892140869
Other,PL,Los Gatos town,Santa Clara,1.0,5770.215966,,,2.45,55.37103892140869
AIAN,PL,Los Molinos CDP,Tehama,7.0,5690.64,,,2.38,54.60742731023894
Asian,PL,Los Molinos CDP,Tehama,7.0,5690.64,,,2.38,54.60742731023894
AfricanAm,PL,Los Molinos CDP,Tehama,7.0,5690.64,,,2.38,54.60742731023894
Latino,PL,Los Molinos CDP,Tehama,7.0,5690.64,,,2.38,54.60742731023894
NHOPI,PL,Los Molinos CDP,Tehama,7.0,5690.64,,,2.38,54.60742731023894
White,PL,Los Molinos CDP,Tehama,7.0,5690.64,,,2.38,54.60742731023894
Multiple,PL,Los Molinos CDP,Tehama,7.0,5690.64,,,2.38,54.60742731023894
Other,PL,Los Molinos CDP,Tehama,7.0,5690.64,,,2.38,54.60742731023894
AIAN,PL,Los Olivos CDP,Santa Barbara,12.0,6032.6794848,,,2.68,57.889640963439206
Asian,PL,Los Olivos CDP,Santa Barbara,12.0,6032.6794848,,,2.68,57.889640963439206
AfricanAm,PL,Los Olivos CDP,Santa Barbara,12.0,6032.6794848,,,2.68,57.889640963439206
Latino,PL,Los Olivos CDP,Santa Barbara,12.0,6032.6794848,,,2.68,57.889640963439206
NHOPI,PL,Los Olivos CDP,Santa Barbara,12.0,6032.6794848,,,2.68,57.889640963439206
White,PL,Los Olivos CDP,Santa Barbara,12.0,6032.6794848,51705.0,0.116675,2.68,57.889640963439206
Multiple,PL,Los Olivos CDP,Santa Barbara,12.0,6032.6794848,,,2.68,57.889640963439206
Other,PL,Los Olivos CDP,Santa Barbara,12.0,6032.6794848,,,2.68,57.889640963439206
AIAN,PL,Los Osos CDP,San Luis Obispo,11.0,6432.4777548,,,2.71,61.72610838499184
Asian,PL,Los Osos CDP,San Luis Obispo,11.0,6432.4777548,,,2.71,61.72610838499184
AfricanAm,PL,Los Osos CDP,San Luis Obispo,11.0,6432.4777548,,,2.71,61.72610838499184
Latino,PL,Los Osos CDP,San Luis Obispo,11.0,6432.4777548,16768.0,0.3836163,2.71,61.72610838499184
NHOPI,PL,Los Osos CDP,San Luis Obispo,11.0,6432.4777548,,,2.71,61.72610838499184
White,PL,Los Osos CDP,San Luis Obispo,11.0,6432.4777548,21908.0,0.2936132,2.71,61.72610838499184
Multiple,PL,Los Osos CDP,San Luis Obispo,11.0,6432.4777548,,,2.71,61.72610838499184
Other,PL,Los Osos CDP,San Luis Obispo,11.0,6432.4777548,,,2.71,61.72610838499184
AIAN,PL,Los Ranchos CDP,San Luis Obispo,11.0,5982.24,,,2.5,57.40562326072354
Asian,PL,Los Ranchos CDP,San Luis Obispo,11.0,5982.24,,,2.5,57.40562326072354
AfricanAm,PL,Los Ranchos CDP,San Luis Obispo,11.0,5982.24,,,2.5,57.40562326072354
Latino,PL,Los Ranchos CDP,San Luis Obispo,11.0,5982.24,,,2.5,57.40562326072354
NHOPI,PL,Los Ranchos CDP,San Luis Obispo,11.0,5982.24,,,2.5,57.40562326072354
White,PL,Los Ranchos CDP,San Luis Obispo,11.0,5982.24,105114.0,0.0569119,2.5,57.40562326072354
Multiple,PL,Los Ranchos CDP,San Luis Obispo,11.0,5982.24,,,2.5,57.40562326072354
Other,PL,Los Ranchos CDP,San Luis Obispo,11.0,5982.24,,,2.5,57.40562326072354
AIAN,PL,Lost Hills CDP,Kern,10.0,8999.3474688,,,4.04,86.35781085116592
Asian,PL,Lost Hills CDP,Kern,10.0,8999.3474688,,,4.04,86.35781085116592
AfricanAm,PL,Lost Hills CDP,Kern,10.0,8999.3474688,,,4.04,86.35781085116592
Latino,PL,Lost Hills CDP,Kern,10.0,8999.3474688,33750.0,0.2666473,4.04,86.35781085116592
NHOPI,PL,Lost Hills CDP,Kern,10.0,8999.3474688,,,4.04,86.35781085116592
White,PL,Lost Hills CDP,Kern,10.0,8999.3474688,,,4.04,86.35781085116592
Multiple,PL,Lost Hills CDP,Kern,10.0,8999.3474688,,,4.04,86.35781085116592
Other,PL,Lost Hills CDP,Kern,10.0,8999.3474688,,,4.04,86.35781085116592
AIAN,PL,Lower Lake CDP,Lake,5.0,7780.44,,,3.24,74.66116495537855
Asian,PL,Lower Lake CDP,Lake,5.0,7780.44,,,3.24,74.66116495537855
AfricanAm,PL,Lower Lake CDP,Lake,5.0,7780.44,,,3.24,74.66116495537855
Latino,PL,Lower Lake CDP,Lake,5.0,7780.44,,,3.24,74.66116495537855
NHOPI,PL,Lower Lake CDP,Lake,5.0,7780.44,,,3.24,74.66116495537855
White,PL,Lower Lake CDP,Lake,5.0,7780.44,16691.0,0.4661458,3.24,74.66116495537855
Multiple,PL,Lower Lake CDP,Lake,5.0,7780.44,,,3.24,74.66116495537855
Other,PL,Lower Lake CDP,Lake,5.0,7780.44,,,3.24,74.66116495537855
AIAN,PL,Loyalton city,Sierra,6.0,7804.74,,,3.25,74.89434795125229
Asian,PL,Loyalton city,Sierra,6.0,7804.74,,,3.25,74.89434795125229
AfricanAm,PL,Loyalton city,Sierra,6.0,7804.74,,,3.25,74.89434795125229
Latino,PL,Loyalton city,Sierra,6.0,7804.74,,,3.25,74.89434795125229
NHOPI,PL,Loyalton city,Sierra,6.0,7804.74,,,3.25,74.89434795125229
White,PL,Loyalton city,Sierra,6.0,7804.74,26250.0,0.2973234,3.25,74.89434795125229
Multiple,PL,Loyalton city,Sierra,6.0,7804.74,,,3.25,74.89434795125229
Other,PL,Loyalton city,Sierra,6.0,7804.74,,,3.25,74.89434795125229
AIAN,PL,Loyola CDP,Santa Clara,1.0,6851.4168792,,,3.02,65.74625159965454
Asian,PL,Loyola CDP,Santa Clara,1.0,6851.4168792,,,3.02,65.74625159965454
AfricanAm,PL,Loyola CDP,Santa Clara,1.0,6851.4168792,,,3.02,65.74625159965454
Latino,PL,Loyola CDP,Santa Clara,1.0,6851.4168792,,,3.02,65.74625159965454
NHOPI,PL,Loyola CDP,Santa Clara,1.0,6851.4168792,,,3.02,65.74625159965454
White,PL,Loyola CDP,Santa Clara,1.0,6851.4168792,153365.0,0.0446739,3.02,65.74625159965454
Multiple,PL,Loyola CDP,Santa Clara,1.0,6851.4168792,,,3.02,65.74625159965454
Other,PL,Loyola CDP,Santa Clara,1.0,6851.4168792,,,3.02,65.74625159965454
AIAN,PL,Lucas Valley-Marinwood CDP,Marin,1.0,7141.098,,,2.95,68.52603396986854
Asian,PL,Lucas Valley-Marinwood CDP,Marin,1.0,7141.098,,,2.95,68.52603396986854
AfricanAm,PL,Lucas Valley-Marinwood CDP,Marin,1.0,7141.098,,,2.95,68.52603396986854
Latino,PL,Lucas Valley-Marinwood CDP,Marin,1.0,7141.098,,,2.95,68.52603396986854
NHOPI,PL,Lucas Valley-Marinwood CDP,Marin,1.0,7141.098,,,2.95,68.52603396986854
White,PL,Lucas Valley-Marinwood CDP,Marin,1.0,7141.098,130673.0,0.0546486,2.95,68.52603396986854
Multiple,PL,Lucas Valley-Marinwood CDP,Marin,1.0,7141.098,,,2.95,68.52603396986854
Other,PL,Lucas Valley-Marinwood CDP,Marin,1.0,7141.098,,,2.95,68.52603396986854
AIAN,PL,Lucerne CDP,Lake,5.0,7067.5968,,,3.34,67.82071586220133
Asian,PL,Lucerne CDP,Lake,5.0,7067.5968,,,3.34,67.82071586220133
AfricanAm,PL,Lucerne CDP,Lake,5.0,7067.5968,,,3.34,67.82071586220133
Latino,PL,Lucerne CDP,Lake,5.0,7067.5968,,,3.34,67.82071586220133
NHOPI,PL,Lucerne CDP,Lake,5.0,7067.5968,,,3.34,67.82071586220133
White,PL,Lucerne CDP,Lake,5.0,7067.5968,,,3.34,67.82071586220133
Multiple,PL,Lucerne CDP,Lake,5.0,7067.5968,,,3.34,67.82071586220133
Other,PL,Lucerne CDP,Lake,5.0,7067.5968,,,3.34,67.82071586220133
AIAN,PL,Lucerne Valley CDP,San Bernardino,14.0,7882.19466,,,3.25,75.63760349294694
Asian,PL,Lucerne Valley CDP,San Bernardino,14.0,7882.19466,,,3.25,75.63760349294694
AfricanAm,PL,Lucerne Valley CDP,San Bernardino,14.0,7882.19466,,,3.25,75.63760349294694
Latino,PL,Lucerne Valley CDP,San Bernardino,14.0,7882.19466,,,3.25,75.63760349294694
NHOPI,PL,Lucerne Valley CDP,San Bernardino,14.0,7882.19466,,,3.25,75.63760349294694
White,PL,Lucerne Valley CDP,San Bernardino,14.0,7882.19466,6823.0,1.1552388,3.25,75.63760349294694
Multiple,PL,Lucerne Valley CDP,San Bernardino,14.0,7882.19466,,,3.25,75.63760349294694
Other,PL,Lucerne Valley CDP,San Bernardino,14.0,7882.19466,,,3.25,75.63760349294694
AIAN,PL,Lynwood city,Los Angeles,14.0,9417.4723968,,,4.06,90.37014103061126
Asian,PL,Lynwood city,Los Angeles,14.0,9417.4723968,,,4.06,90.37014103061126
AfricanAm,PL,Lynwood city,Los Angeles,14.0,9417.4723968,19207.0,0.4903146,4.06,90.37014103061126
Latino,PL,Lynwood city,Los Angeles,14.0,9417.4723968,20362.0,0.4625023,4.06,90.37014103061126
NHOPI,PL,Lynwood city,Los Angeles,14.0,9417.4723968,,,4.06,90.37014103061126
White,PL,Lynwood city,Los Angeles,14.0,9417.4723968,11765.0,0.8004651,4.06,90.37014103061126
Multiple,PL,Lynwood city,Los Angeles,14.0,9417.4723968,,,4.06,90.37014103061126
Other,PL,Lynwood city,Los Angeles,14.0,9417.4723968,,,4.06,90.37014103061126
AIAN,PL,Lytle Creek CDP,San Bernardino,14.0,9657.9744,,,3.88,92.67800019192015
Asian,PL,Lytle Creek CDP,San Bernardino,14.0,9657.9744,,,3.88,92.67800019192015
AfricanAm,PL,Lytle Creek CDP,San Bernardino,14.0,9657.9744,,,3.88,92.67800019192015
Latino,PL,Lytle Creek CDP,San Bernardino,14.0,9657.9744,,,3.88,92.67800019192015
NHOPI,PL,Lytle Creek CDP,San Bernardino,14.0,9657.9744,,,3.88,92.67800019192015
White,PL,Lytle Creek CDP,San Bernardino,14.0,9657.9744,,,3.88,92.67800019192015
Multiple,PL,Lytle Creek CDP,San Bernardino,14.0,9657.9744,,,3.88,92.67800019192015
Other,PL,Lytle Creek CDP,San Bernardino,14.0,9657.9744,,,3.88,92.67800019192015
AIAN,PL,Mabie CDP,Plumas,6.0,,,,,
Asian,PL,Mabie CDP,Plumas,6.0,,,,,
AfricanAm,PL,Mabie CDP,Plumas,6.0,,,,,
Latino,PL,Mabie CDP,Plumas,6.0,,,,,
NHOPI,PL,Mabie CDP,Plumas,6.0,,,,,
White,PL,Mabie CDP,Plumas,6.0,,,,,
Multiple,PL,Mabie CDP,Plumas,6.0,,,,,
Other,PL,Mabie CDP,Plumas,6.0,,,,,
AIAN,PL,Macdoel CDP,Siskiyou,6.0,,,,,
Asian,PL,Macdoel CDP,Siskiyou,6.0,,,,,
AfricanAm,PL,Macdoel CDP,Siskiyou,6.0,,,,,
Latino,PL,Macdoel CDP,Siskiyou,6.0,,,,,
NHOPI,PL,Macdoel CDP,Siskiyou,6.0,,,,,
White,PL,Macdoel CDP,Siskiyou,6.0,,,,,
Multiple,PL,Macdoel CDP,Siskiyou,6.0,,,,,
Other,PL,Macdoel CDP,Siskiyou,6.0,,,,,
AIAN,PL,Mad River CDP,Trinity,5.0,9627.24,,,4.0,92.38307264178101
Asian,PL,Mad River CDP,Trinity,5.0,9627.24,,,4.0,92.38307264178101
AfricanAm,PL,Mad River CDP,Trinity,5.0,9627.24,,,4.0,92.38307264178101
Latino,PL,Mad River CDP,Trinity,5.0,9627.24,,,4.0,92.38307264178101
NHOPI,PL,Mad River CDP,Trinity,5.0,9627.24,,,4.0,92.38307264178101
White,PL,Mad River CDP,Trinity,5.0,9627.24,,,4.0,92.38307264178101
Multiple,PL,Mad River CDP,Trinity,5.0,9627.24,,,4.0,92.38307264178101
Other,PL,Mad River CDP,Trinity,5.0,9627.24,,,4.0,92.38307264178101
AIAN,PL,Madera Acres CDP,Madera,10.0,7682.538882,,,3.31,73.72170503790423
Asian,PL,Madera Acres CDP,Madera,10.0,7682.538882,,,3.31,73.72170503790423
AfricanAm,PL,Madera Acres CDP,Madera,10.0,7682.538882,,,3.31,73.72170503790423
Latino,PL,Madera Acres CDP,Madera,10.0,7682.538882,56413.0,0.1361838,3.31,73.72170503790423
NHOPI,PL,Madera Acres CDP,Madera,10.0,7682.538882,,,3.31,73.72170503790423
White,PL,Madera Acres CDP,Madera,10.0,7682.538882,31204.0,0.2462037,3.31,73.72170503790423
Multiple,PL,Madera Acres CDP,Madera,10.0,7682.538882,,,3.31,73.72170503790423
Other,PL,Madera Acres CDP,Madera,10.0,7682.538882,,,3.31,73.72170503790423
AIAN,PL,Madera city,Madera,10.0,9174.8697672,,,4.18,88.04212424143556
Asian,PL,Madera city,Madera,10.0,9174.8697672,,,4.18,88.04212424143556
AfricanAm,PL,Madera city,Madera,10.0,9174.8697672,38289.0,0.2396216,4.18,88.04212424143556
Latino,PL,Madera city,Madera,10.0,9174.8697672,17820.0,0.5148636,4.18,88.04212424143556
NHOPI,PL,Madera city,Madera,10.0,9174.8697672,,,4.18,88.04212424143556
White,PL,Madera city,Madera,10.0,9174.8697672,39973.0,0.2295267,4.18,88.04212424143556
Multiple,PL,Madera city,Madera,10.0,9174.8697672,,,4.18,88.04212424143556
Other,PL,Madera city,Madera,10.0,9174.8697672,,,4.18,88.04212424143556
AIAN,PL,Madison CDP,Yolo,8.0,11425.44,,,4.74,109.63861433643605
Asian,PL,Madison CDP,Yolo,8.0,11425.44,,,4.74,109.63861433643605
AfricanAm,PL,Madison CDP,Yolo,8.0,11425.44,,,4.74,109.63861433643605
Latino,PL,Madison CDP,Yolo,8.0,11425.44,,,4.74,109.63861433643605
NHOPI,PL,Madison CDP,Yolo,8.0,11425.44,,,4.74,109.63861433643605
White,PL,Madison CDP,Yolo,8.0,11425.44,,,4.74,109.63861433643605
Multiple,PL,Madison CDP,Yolo,8.0,11425.44,,,4.74,109.63861433643605
Other,PL,Madison CDP,Yolo,8.0,11425.44,,,4.74,109.63861433643605
AIAN,PL,Magalia CDP,Butte,2.0,6857.5217364,,,2.99,65.80483385855484
Asian,PL,Magalia CDP,Butte,2.0,6857.5217364,,,2.99,65.80483385855484
AfricanAm,PL,Magalia CDP,Butte,2.0,6857.5217364,,,2.99,65.80483385855484
Latino,PL,Magalia CDP,Butte,2.0,6857.5217364,,,2.99,65.80483385855484
NHOPI,PL,Magalia CDP,Butte,2.0,6857.5217364,,,2.99,65.80483385855484
White,PL,Magalia CDP,Butte,2.0,6857.5217364,18149.0,0.3778457,2.99,65.80483385855484
Multiple,PL,Magalia CDP,Butte,2.0,6857.5217364,,,2.99,65.80483385855484
Other,PL,Magalia CDP,Butte,2.0,6857.5217364,,,2.99,65.80483385855484
AIAN,PL,Malaga CDP,Fresno,10.0,7783.16256,,,3.54,74.68729066308416
Asian,PL,Malaga CDP,Fresno,10.0,7783.16256,,,3.54,74.68729066308416
AfricanAm,PL,Malaga CDP,Fresno,10.0,7783.16256,,,3.54,74.68729066308416
Latino,PL,Malaga CDP,Fresno,10.0,7783.16256,6786.0,1.1469441,3.54,74.68729066308416
NHOPI,PL,Malaga CDP,Fresno,10.0,7783.16256,,,3.54,74.68729066308416
White,PL,Malaga CDP,Fresno,10.0,7783.16256,,,3.54,74.68729066308416
Multiple,PL,Malaga CDP,Fresno,10.0,7783.16256,,,3.54,74.68729066308416
Other,PL,Malaga CDP,Fresno,10.0,7783.16256,,,3.54,74.68729066308416
AIAN,PL,Malibu city,Los Angeles,14.0,6665.4366468,,,2.71,63.961583790423184
Asian,PL,Malibu city,Los Angeles,14.0,6665.4366468,,,2.71,63.961583790423184
AfricanAm,PL,Malibu city,Los Angeles,14.0,6665.4366468,,,2.71,63.961583790423184
Latino,PL,Malibu city,Los Angeles,14.0,6665.4366468,,,2.71,63.961583790423184
NHOPI,PL,Malibu city,Los Angeles,14.0,6665.4366468,,,2.71,63.961583790423184
White,PL,Malibu city,Los Angeles,14.0,6665.4366468,70052.0,0.0951498,2.71,63.961583790423184
Multiple,PL,Malibu city,Los Angeles,14.0,6665.4366468,,,2.71,63.961583790423184
Other,PL,Malibu city,Los Angeles,14.0,6665.4366468,,,2.71,63.961583790423184
AIAN,PL,Mammoth Lakes town,Mono,3.0,12658.5867216,,,5.44,121.47190021686978
Asian,PL,Mammoth Lakes town,Mono,3.0,12658.5867216,,,5.44,121.47190021686978
AfricanAm,PL,Mammoth Lakes town,Mono,3.0,12658.5867216,,,5.44,121.47190021686978
Latino,PL,Mammoth Lakes town,Mono,3.0,12658.5867216,51477.0,0.2459076,5.44,121.47190021686978
NHOPI,PL,Mammoth Lakes town,Mono,3.0,12658.5867216,,,5.44,121.47190021686978
White,PL,Mammoth Lakes town,Mono,3.0,12658.5867216,20362.0,0.621677,5.44,121.47190021686978
Multiple,PL,Mammoth Lakes town,Mono,3.0,12658.5867216,,,5.44,121.47190021686978
Other,PL,Mammoth Lakes town,Mono,3.0,12658.5867216,,,5.44,121.47190021686978
AIAN,PL,Manchester CDP,Mendocino,5.0,5380.2432768,,,2.52,51.62885785241339
Asian,PL,Manchester CDP,Mendocino,5.0,5380.2432768,,,2.52,51.62885785241339
AfricanAm,PL,Manchester CDP,Mendocino,5.0,5380.2432768,,,2.52,51.62885785241339
Latino,PL,Manchester CDP,Mendocino,5.0,5380.2432768,,,2.52,51.62885785241339
NHOPI,PL,Manchester CDP,Mendocino,5.0,5380.2432768,,,2.52,51.62885785241339
White,PL,Manchester CDP,Mendocino,5.0,5380.2432768,,,2.52,51.62885785241339
Multiple,PL,Manchester CDP,Mendocino,5.0,5380.2432768,,,2.52,51.62885785241339
Other,PL,Manchester CDP,Mendocino,5.0,5380.2432768,,,2.52,51.62885785241339
AIAN,PL,Manhattan Beach city,Los Angeles,14.0,6523.0066296,,,2.66,62.59482419729393
Asian,PL,Manhattan Beach city,Los Angeles,14.0,6523.0066296,48625.0,0.1341492,2.66,62.59482419729393
AfricanAm,PL,Manhattan Beach city,Los Angeles,14.0,6523.0066296,,,2.66,62.59482419729393
Latino,PL,Manhattan Beach city,Los Angeles,14.0,6523.0066296,,,2.66,62.59482419729393
